benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
page-rank,16073727982,17749428865,1775177553647,3197656328564
page-rank,7065077367,39104768441,1775177553647,3197656328564
page-rank,6936809952,49642532041,1775177553647,3197656328564
