benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
page-rank,19943443194,16416928682,1775177483640,3127649328562
page-rank,9627992313,41931959672,1775177483640,3127649328562
page-rank,9869349728,55437273631,1775177483640,3127649328562
