benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dotty,14997796325,1815140395,1775158110303,8768085821957
dotty,5283511997,17313174896,1775158110303,8768085821957
dotty,3971128860,23059920486,1775158110303,8768085821957
