benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dotty,15045746988,1811699547,1775158137877,8795659821921
dotty,5287665657,17342671849,1775158137877,8795659821921
dotty,3849472559,23110175086,1775158137877,8795659821921
