benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dotty,15637799326,1977365415,1775158165381,8823163821960
dotty,5851856089,18198077768,1775158165381,8823163821960
dotty,4154859510,24561341054,1775158165381,8823163821960
