benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
scala-kmeans,502866692,1417143604,1775177750952,3394961328585
scala-kmeans,274853920,1969928336,1775177750952,3394961328585
scala-kmeans,270229800,2283144539,1775177750952,3394961328585
