benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
movie-lens,30538256922,24747863116,1775177273544,2917553328622
movie-lens,22742930654,55448541737,1775177273544,2917553328622
movie-lens,22944907085,78323121447,1775177273544,2917553328622
