benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
philosophers,9710648658,1007890469,1775177694786,3338795328585
philosophers,7730015627,10744988482,1775177694786,3338795328585
philosophers,7511225376,18489795664,1775177694786,3338795328585
