benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
philosophers,8898827675,1061539232,1775177672850,3316859328605
philosophers,5721171128,10019578965,1775177672850,3316859328605
philosophers,5516744784,15809805023,1775177672850,3316859328605
