benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dec-tree,11165960489,12837629532,1775176830406,2474415328611
dec-tree,2206698682,24233204143,1775176830406,2474415328611
dec-tree,1622351160,26622847359,1775176830406,2474415328611
