benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
movie-lens,29358729450,22916211040,1775158668546,9326328821935
movie-lens,20964378347,52419897086,1775158668546,9326328821935
movie-lens,19644343758,73542060498,1775158668546,9326328821935
