benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
movie-lens,29817030646,22340627672,1775158763191,9420973821948
movie-lens,20859849048,52325480095,1775158763191,9420973821948
movie-lens,20756857131,73356702423,1775158763191,9420973821948
