benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dotty,14913237021,2094867228,1775176919848,2563857328619
dotty,4989683485,17630803469,1775176919848,2563857328619
dotty,3611536549,23191498629,1775176919848,2563857328619
