benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dotty,15060272756,1925360018,1775176947326,2591335328562
dotty,5817052495,17564488314,1775176947326,2591335328562
dotty,3879055837,23907665330,1775176947326,2591335328562
