benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
dotty,16087671782,2018076349,1775176975696,2619705328580
dotty,6009504033,18750408643,1775176975696,2619705328580
dotty,4279516369,25284566432,1775176975696,2619705328580
