benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
philosophers,11574746679,1056614651,1775159617454,10275236822068
philosophers,7982131767,12649587167,1775159617454,10275236822068
philosophers,7611133388,20646720915,1775159617454,10275236822068
