benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
philosophers,10986307638,942384910,1775159566628,10224410821953
philosophers,7018387442,11954308301,1775159566628,10224410821953
philosophers,7338548151,18989596432,1775159566628,10224410821953
