benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
philosophers,8510509822,1057591308,1775159543476,10201258821932
philosophers,6538844437,9589811349,1775159543476,10201258821932
philosophers,6550945103,16142608503,1775159543476,10201258821932
