benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
chi-square,5553175725,14067599971,1775157735238,8393020821945
chi-square,864720468,19860485591,1775157735238,8393020821945
chi-square,943343321,20935764675,1775157735238,8393020821945
