benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
scala-kmeans,402335959,1796056595,1775159651719,10309501821927
scala-kmeans,250361303,2247597568,1775159651719,10309501821927
scala-kmeans,257352563,2536883810,1775159651719,10309501821927
