benchmark,duration_ns,uptime_ns,vm_start_unix_ms,vm_start_ns
scala-kmeans,469844991,1618697476,1775159648489,10306271821914
scala-kmeans,280567969,2224834450,1775159648489,10306271821914
scala-kmeans,318525320,2577257239,1775159648489,10306271821914
